date,store_id,product_id,product_name,category,units_sold,unit_price,discount_pct,stock_on_hand,lead_time_days
2026-03-11,krakow,headset,Pulse Wireless Headset,Accessories,30,129.0,0.0,13245,9
2026-03-12,krakow,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,13221,9
2026-03-13,krakow,headset,Pulse Wireless Headset,Accessories,42,129.0,0.0,13179,9
2026-03-14,krakow,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,13153,9
2026-03-15,krakow,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,13126,9
2026-03-16,krakow,headset,Pulse Wireless Headset,Accessories,30,129.0,0.0,13096,9
2026-03-17,krakow,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,13070,9
2026-03-18,krakow,headset,Pulse Wireless Headset,Accessories,21,129.0,0.0,13049,9
2026-03-19,krakow,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,13021,9
2026-03-20,krakow,headset,Pulse Wireless Headset,Accessories,44,129.0,0.0,12977,9
2026-03-21,krakow,headset,Pulse Wireless Headset,Accessories,30,129.0,0.0,12947,9
2026-03-22,krakow,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,12919,9
2026-03-23,krakow,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,12893,9
2026-03-24,krakow,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,12870,9
2026-03-25,krakow,headset,Pulse Wireless Headset,Accessories,40,109.65,0.15,12830,9
2026-03-26,krakow,headset,Pulse Wireless Headset,Accessories,36,109.65,0.15,12794,9
2026-03-27,krakow,headset,Pulse Wireless Headset,Accessories,59,109.65,0.15,12735,9
2026-03-28,krakow,headset,Pulse Wireless Headset,Accessories,56,109.65,0.15,13603,9
2026-03-29,krakow,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,13579,9
2026-03-30,krakow,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,13556,9
2026-03-31,krakow,headset,Pulse Wireless Headset,Accessories,22,129.0,0.0,13534,9
2026-04-01,krakow,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,13511,9
2026-04-02,krakow,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,13484,9
2026-04-03,krakow,headset,Pulse Wireless Headset,Accessories,25,129.0,0.0,13459,9
2026-04-04,krakow,headset,Pulse Wireless Headset,Accessories,34,129.0,0.0,13425,9
2026-04-05,krakow,headset,Pulse Wireless Headset,Accessories,33,129.0,0.0,13392,9
2026-04-06,krakow,headset,Pulse Wireless Headset,Accessories,21,129.0,0.0,13371,9
2026-04-07,krakow,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,13348,9
2026-04-08,krakow,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,13322,9
2026-04-09,krakow,headset,Pulse Wireless Headset,Accessories,21,129.0,0.0,13301,9
2026-04-10,krakow,headset,Pulse Wireless Headset,Accessories,37,129.0,0.0,13264,9
2026-04-11,krakow,headset,Pulse Wireless Headset,Accessories,32,129.0,0.0,13232,9
2026-04-12,krakow,headset,Pulse Wireless Headset,Accessories,29,129.0,0.0,13203,9
2026-04-13,krakow,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,13177,9
2026-04-14,krakow,headset,Pulse Wireless Headset,Accessories,33,129.0,0.0,13144,9
2026-04-15,krakow,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,14041,9
2026-04-16,krakow,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,14017,9
2026-04-17,krakow,headset,Pulse Wireless Headset,Accessories,38,129.0,0.0,13979,9
2026-04-18,krakow,headset,Pulse Wireless Headset,Accessories,44,129.0,0.0,13935,9
2026-04-19,krakow,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,13911,9
2026-04-20,krakow,headset,Pulse Wireless Headset,Accessories,30,129.0,0.0,13881,9
2026-04-21,krakow,headset,Pulse Wireless Headset,Accessories,31,129.0,0.0,13850,9
2026-04-22,krakow,headset,Pulse Wireless Headset,Accessories,25,129.0,0.0,13825,9
2026-04-23,krakow,headset,Pulse Wireless Headset,Accessories,20,129.0,0.0,13805,9
2026-04-24,krakow,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,13778,9
2026-04-25,krakow,headset,Pulse Wireless Headset,Accessories,34,129.0,0.0,13744,9
2026-04-26,krakow,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,13721,9
2026-04-27,krakow,headset,Pulse Wireless Headset,Accessories,22,129.0,0.0,13699,9
2026-04-28,krakow,headset,Pulse Wireless Headset,Accessories,37,129.0,0.0,13662,9
2026-04-29,krakow,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,13636,9
2026-04-30,krakow,headset,Pulse Wireless Headset,Accessories,25,129.0,0.0,13611,9
2026-05-01,krakow,headset,Pulse Wireless Headset,Accessories,38,129.0,0.0,13573,9
2026-05-02,krakow,headset,Pulse Wireless Headset,Accessories,37,129.0,0.0,13536,9
2026-05-03,krakow,headset,Pulse Wireless Headset,Accessories,32,129.0,0.0,14428,9
2026-05-04,krakow,headset,Pulse Wireless Headset,Accessories,17,129.0,0.0,14411,9
2026-05-05,krakow,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,14385,9
2026-05-06,krakow,headset,Pulse Wireless Headset,Accessories,19,129.0,0.0,14366,9
2026-05-07,krakow,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,14343,9
2026-05-08,krakow,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,14315,9
2026-05-09,krakow,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,14287,9
2026-05-10,krakow,headset,Pulse Wireless Headset,Accessories,17,129.0,0.0,14270,9
2026-05-11,krakow,headset,Pulse Wireless Headset,Accessories,14,129.0,0.0,14256,9
2026-05-12,krakow,headset,Pulse Wireless Headset,Accessories,12,129.0,0.0,14244,9
2026-05-13,krakow,headset,Pulse Wireless Headset,Accessories,16,129.0,0.0,14228,9
2026-05-14,krakow,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,14201,9
2026-05-15,krakow,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,14177,9
2026-05-16,krakow,headset,Pulse Wireless Headset,Accessories,25,129.0,0.0,14152,9
2026-05-17,krakow,headset,Pulse Wireless Headset,Accessories,32,109.65,0.15,14120,9
2026-05-18,krakow,headset,Pulse Wireless Headset,Accessories,22,109.65,0.15,14098,9
2026-05-19,krakow,headset,Pulse Wireless Headset,Accessories,42,109.65,0.15,14056,9
2026-05-20,krakow,headset,Pulse Wireless Headset,Accessories,25,109.65,0.15,14031,9
2026-05-21,krakow,headset,Pulse Wireless Headset,Accessories,19,129.0,0.0,14936,9
2026-05-22,krakow,headset,Pulse Wireless Headset,Accessories,31,129.0,0.0,14905,9
2026-05-23,krakow,headset,Pulse Wireless Headset,Accessories,25,129.0,0.0,14880,9
2026-05-24,krakow,headset,Pulse Wireless Headset,Accessories,18,129.0,0.0,14862,9
2026-05-25,krakow,headset,Pulse Wireless Headset,Accessories,22,129.0,0.0,14840,9
2026-05-26,krakow,headset,Pulse Wireless Headset,Accessories,20,129.0,0.0,14820,9
2026-05-27,krakow,headset,Pulse Wireless Headset,Accessories,15,129.0,0.0,14805,9
2026-05-28,krakow,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,14778,9
2026-05-29,krakow,headset,Pulse Wireless Headset,Accessories,22,129.0,0.0,14756,9
2026-05-30,krakow,headset,Pulse Wireless Headset,Accessories,37,129.0,0.0,14719,9
2026-05-31,krakow,headset,Pulse Wireless Headset,Accessories,18,129.0,0.0,14701,9
2026-06-01,krakow,headset,Pulse Wireless Headset,Accessories,16,129.0,0.0,14685,9
2026-06-02,krakow,headset,Pulse Wireless Headset,Accessories,17,129.0,0.0,14668,9
2026-06-03,krakow,headset,Pulse Wireless Headset,Accessories,18,129.0,0.0,14650,9
2026-06-04,krakow,headset,Pulse Wireless Headset,Accessories,19,129.0,0.0,14631,9
2026-06-05,krakow,headset,Pulse Wireless Headset,Accessories,18,129.0,0.0,14613,9
2026-06-06,krakow,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,14585,9
2026-06-07,krakow,headset,Pulse Wireless Headset,Accessories,16,129.0,0.0,14569,9
2026-06-08,krakow,headset,Pulse Wireless Headset,Accessories,16,129.0,0.0,15477,9
2026-06-09,krakow,headset,Pulse Wireless Headset,Accessories,19,129.0,0.0,15458,9
2026-06-10,krakow,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,15434,9
2026-06-11,krakow,headset,Pulse Wireless Headset,Accessories,18,129.0,0.0,15416,9
2026-06-12,krakow,headset,Pulse Wireless Headset,Accessories,25,129.0,0.0,15391,9
2026-06-13,krakow,headset,Pulse Wireless Headset,Accessories,34,129.0,0.0,528,9
2025-10-17,lublin,headset,Pulse Wireless Headset,Accessories,42,109.65,0.15,16239,9
2025-10-18,lublin,headset,Pulse Wireless Headset,Accessories,51,109.65,0.15,16188,9
2025-10-19,lublin,headset,Pulse Wireless Headset,Accessories,37,109.65,0.15,16151,9
2025-10-20,lublin,headset,Pulse Wireless Headset,Accessories,40,109.65,0.15,16111,9
2025-10-21,lublin,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,16084,9
2025-10-22,lublin,headset,Pulse Wireless Headset,Accessories,29,129.0,0.0,16055,9
2025-10-23,lublin,headset,Pulse Wireless Headset,Accessories,19,129.0,0.0,16036,9
2025-10-24,lublin,headset,Pulse Wireless Headset,Accessories,39,129.0,0.0,15997,9
2025-10-25,lublin,headset,Pulse Wireless Headset,Accessories,36,129.0,0.0,15961,9
2025-10-26,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,15937,9
2025-10-27,lublin,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,15910,9
2025-10-28,lublin,headset,Pulse Wireless Headset,Accessories,20,129.0,0.0,15890,9
2025-10-29,lublin,headset,Pulse Wireless Headset,Accessories,22,129.0,0.0,15868,9
2025-10-30,lublin,headset,Pulse Wireless Headset,Accessories,32,129.0,0.0,15836,9
2025-10-31,lublin,headset,Pulse Wireless Headset,Accessories,29,129.0,0.0,15807,9
2025-11-01,lublin,headset,Pulse Wireless Headset,Accessories,45,129.0,0.0,15762,9
2025-11-02,lublin,headset,Pulse Wireless Headset,Accessories,25,129.0,0.0,15737,9
2025-11-03,lublin,headset,Pulse Wireless Headset,Accessories,31,129.0,0.0,15706,9
2025-11-04,lublin,headset,Pulse Wireless Headset,Accessories,20,129.0,0.0,16610,9
2025-11-05,lublin,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,16582,9
2025-11-06,lublin,headset,Pulse Wireless Headset,Accessories,25,129.0,0.0,16557,9
2025-11-07,lublin,headset,Pulse Wireless Headset,Accessories,37,129.0,0.0,16520,9
2025-11-08,lublin,headset,Pulse Wireless Headset,Accessories,43,129.0,0.0,16477,9
2025-11-09,lublin,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,16451,9
2025-11-10,lublin,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,16423,9
2025-11-11,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,16399,9
2025-11-12,lublin,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,16371,9
2025-11-13,lublin,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,16343,9
2025-11-14,lublin,headset,Pulse Wireless Headset,Accessories,34,129.0,0.0,16309,9
2025-11-15,lublin,headset,Pulse Wireless Headset,Accessories,39,129.0,0.0,16270,9
2025-11-16,lublin,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,16243,9
2025-11-17,lublin,headset,Pulse Wireless Headset,Accessories,32,129.0,0.0,16211,9
2025-11-18,lublin,headset,Pulse Wireless Headset,Accessories,21,129.0,0.0,16190,9
2025-11-19,lublin,headset,Pulse Wireless Headset,Accessories,32,129.0,0.0,16158,9
2025-11-20,lublin,headset,Pulse Wireless Headset,Accessories,29,129.0,0.0,16129,9
2025-11-21,lublin,headset,Pulse Wireless Headset,Accessories,35,129.0,0.0,16094,9
2025-11-22,lublin,headset,Pulse Wireless Headset,Accessories,31,129.0,0.0,16987,9
2025-11-23,lublin,headset,Pulse Wireless Headset,Accessories,32,129.0,0.0,16955,9
2025-11-24,lublin,headset,Pulse Wireless Headset,Accessories,18,129.0,0.0,16937,9
2025-11-25,lublin,headset,Pulse Wireless Headset,Accessories,32,129.0,0.0,16905,9
2025-11-26,lublin,headset,Pulse Wireless Headset,Accessories,40,129.0,0.0,16865,9
2025-11-27,lublin,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,16839,9
2025-11-28,lublin,headset,Pulse Wireless Headset,Accessories,35,129.0,0.0,16804,9
2025-11-29,lublin,headset,Pulse Wireless Headset,Accessories,36,129.0,0.0,16768,9
2025-11-30,lublin,headset,Pulse Wireless Headset,Accessories,30,129.0,0.0,16738,9
2025-12-01,lublin,headset,Pulse Wireless Headset,Accessories,20,129.0,0.0,16718,9
2025-12-02,lublin,headset,Pulse Wireless Headset,Accessories,22,129.0,0.0,16696,9
2025-12-03,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,16672,9
2025-12-04,lublin,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,16645,9
2025-12-05,lublin,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,16622,9
2025-12-06,lublin,headset,Pulse Wireless Headset,Accessories,51,129.0,0.0,16571,9
2025-12-07,lublin,headset,Pulse Wireless Headset,Accessories,31,129.0,0.0,16540,9
2025-12-08,lublin,headset,Pulse Wireless Headset,Accessories,25,129.0,0.0,16515,9
2025-12-09,lublin,headset,Pulse Wireless Headset,Accessories,37,109.65,0.15,16478,9
2025-12-10,lublin,headset,Pulse Wireless Headset,Accessories,41,109.65,0.15,17361,9
2025-12-11,lublin,headset,Pulse Wireless Headset,Accessories,34,109.65,0.15,17327,9
2025-12-12,lublin,headset,Pulse Wireless Headset,Accessories,45,109.65,0.15,17282,9
2025-12-13,lublin,headset,Pulse Wireless Headset,Accessories,29,129.0,0.0,17253,9
2025-12-14,lublin,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,17225,9
2025-12-15,lublin,headset,Pulse Wireless Headset,Accessories,19,129.0,0.0,17206,9
2025-12-16,lublin,headset,Pulse Wireless Headset,Accessories,22,129.0,0.0,17184,9
2025-12-17,lublin,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,17156,9
2025-12-18,lublin,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,17133,9
2025-12-19,lublin,headset,Pulse Wireless Headset,Accessories,33,129.0,0.0,17100,9
2025-12-20,lublin,headset,Pulse Wireless Headset,Accessories,40,129.0,0.0,17060,9
2025-12-21,lublin,headset,Pulse Wireless Headset,Accessories,29,129.0,0.0,17031,9
2025-12-22,lublin,headset,Pulse Wireless Headset,Accessories,22,129.0,0.0,17009,9
2025-12-23,lublin,headset,Pulse Wireless Headset,Accessories,29,129.0,0.0,16980,9
2025-12-24,lublin,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,16954,9
2025-12-25,lublin,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,16931,9
2025-12-26,lublin,headset,Pulse Wireless Headset,Accessories,25,129.0,0.0,16906,9
2025-12-27,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,16882,9
2025-12-28,lublin,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,17779,9
2025-12-29,lublin,headset,Pulse Wireless Headset,Accessories,21,129.0,0.0,17758,9
2025-12-30,lublin,headset,Pulse Wireless Headset,Accessories,32,129.0,0.0,17726,9
2025-12-31,lublin,headset,Pulse Wireless Headset,Accessories,21,129.0,0.0,17705,9
2026-01-01,lublin,headset,Pulse Wireless Headset,Accessories,15,129.0,0.0,17690,9
2026-01-02,lublin,headset,Pulse Wireless Headset,Accessories,19,129.0,0.0,17671,9
2026-01-03,lublin,headset,Pulse Wireless Headset,Accessories,25,129.0,0.0,17646,9
2026-01-04,lublin,headset,Pulse Wireless Headset,Accessories,19,129.0,0.0,17627,9
2026-01-05,lublin,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,17604,9
2026-01-06,lublin,headset,Pulse Wireless Headset,Accessories,17,129.0,0.0,17587,9
2026-01-07,lublin,headset,Pulse Wireless Headset,Accessories,8,129.0,0.0,17579,9
2026-01-08,lublin,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,17551,9
2026-01-09,lublin,headset,Pulse Wireless Headset,Accessories,22,129.0,0.0,17529,9
2026-01-10,lublin,headset,Pulse Wireless Headset,Accessories,37,129.0,0.0,17492,9
2026-01-11,lublin,headset,Pulse Wireless Headset,Accessories,16,129.0,0.0,17476,9
2026-01-12,lublin,headset,Pulse Wireless Headset,Accessories,20,129.0,0.0,17456,9
2026-01-13,lublin,headset,Pulse Wireless Headset,Accessories,20,129.0,0.0,17436,9
2026-01-14,lublin,headset,Pulse Wireless Headset,Accessories,22,129.0,0.0,17414,9
2026-01-15,lublin,headset,Pulse Wireless Headset,Accessories,21,129.0,0.0,18317,9
2026-01-16,lublin,headset,Pulse Wireless Headset,Accessories,29,129.0,0.0,18288,9
2026-01-17,lublin,headset,Pulse Wireless Headset,Accessories,19,129.0,0.0,18269,9
2026-01-18,lublin,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,18246,9
2026-01-19,lublin,headset,Pulse Wireless Headset,Accessories,25,129.0,0.0,18221,9
2026-01-20,lublin,headset,Pulse Wireless Headset,Accessories,16,129.0,0.0,18205,9
2026-01-21,lublin,headset,Pulse Wireless Headset,Accessories,16,129.0,0.0,18189,9
2026-01-22,lublin,headset,Pulse Wireless Headset,Accessories,18,129.0,0.0,18171,9
2026-01-23,lublin,headset,Pulse Wireless Headset,Accessories,25,129.0,0.0,18146,9
2026-01-24,lublin,headset,Pulse Wireless Headset,Accessories,31,129.0,0.0,18115,9
2026-01-25,lublin,headset,Pulse Wireless Headset,Accessories,18,129.0,0.0,18097,9
2026-01-26,lublin,headset,Pulse Wireless Headset,Accessories,20,129.0,0.0,18077,9
2026-01-27,lublin,headset,Pulse Wireless Headset,Accessories,16,129.0,0.0,18061,9
2026-01-28,lublin,headset,Pulse Wireless Headset,Accessories,14,129.0,0.0,18047,9
2026-01-29,lublin,headset,Pulse Wireless Headset,Accessories,18,129.0,0.0,18029,9
2026-01-30,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,18005,9
2026-01-31,lublin,headset,Pulse Wireless Headset,Accessories,37,109.65,0.15,17968,9
2026-02-01,lublin,headset,Pulse Wireless Headset,Accessories,31,109.65,0.15,17937,9
2026-02-02,lublin,headset,Pulse Wireless Headset,Accessories,28,109.65,0.15,18833,9
2026-02-03,lublin,headset,Pulse Wireless Headset,Accessories,34,109.65,0.15,18799,9
2026-02-04,lublin,headset,Pulse Wireless Headset,Accessories,22,129.0,0.0,18777,9
2026-02-05,lublin,headset,Pulse Wireless Headset,Accessories,19,129.0,0.0,18758,9
2026-02-06,lublin,headset,Pulse Wireless Headset,Accessories,16,129.0,0.0,18742,9
2026-02-07,lublin,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,18716,9
2026-02-08,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,18692,9
2026-02-09,lublin,headset,Pulse Wireless Headset,Accessories,16,129.0,0.0,18676,9
2026-02-10,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,18652,9
2026-02-11,lublin,headset,Pulse Wireless Headset,Accessories,13,129.0,0.0,18639,9
2026-02-12,lublin,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,18616,9
2026-02-13,lublin,headset,Pulse Wireless Headset,Accessories,32,129.0,0.0,18584,9
2026-02-14,lublin,headset,Pulse Wireless Headset,Accessories,30,129.0,0.0,18554,9
2026-02-15,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,18530,9
2026-02-16,lublin,headset,Pulse Wireless Headset,Accessories,11,129.0,0.0,18519,9
2026-02-17,lublin,headset,Pulse Wireless Headset,Accessories,30,129.0,0.0,18489,9
2026-02-18,lublin,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,18461,9
2026-02-19,lublin,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,18438,9
2026-02-20,lublin,headset,Pulse Wireless Headset,Accessories,32,129.0,0.0,19330,9
2026-02-21,lublin,headset,Pulse Wireless Headset,Accessories,30,129.0,0.0,19300,9
2026-02-22,lublin,headset,Pulse Wireless Headset,Accessories,22,129.0,0.0,19278,9
2026-02-23,lublin,headset,Pulse Wireless Headset,Accessories,21,129.0,0.0,19257,9
2026-02-24,lublin,headset,Pulse Wireless Headset,Accessories,22,129.0,0.0,19235,9
2026-02-25,lublin,headset,Pulse Wireless Headset,Accessories,20,129.0,0.0,19215,9
2026-02-26,lublin,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,19189,9
2026-02-27,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,19165,9
2026-02-28,lublin,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,19138,9
2026-03-01,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,19114,9
2026-03-02,lublin,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,19091,9
2026-03-03,lublin,headset,Pulse Wireless Headset,Accessories,34,129.0,0.0,19057,9
2026-03-04,lublin,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,19030,9
2026-03-05,lublin,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,19002,9
2026-03-06,lublin,headset,Pulse Wireless Headset,Accessories,42,129.0,0.0,18960,9
2026-03-07,lublin,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,18932,9
2026-03-08,lublin,headset,Pulse Wireless Headset,Accessories,29,129.0,0.0,18903,9
2026-03-09,lublin,headset,Pulse Wireless Headset,Accessories,29,129.0,0.0,18874,9
2026-03-10,lublin,headset,Pulse Wireless Headset,Accessories,29,129.0,0.0,19769,9
2026-03-11,lublin,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,19741,9
2026-03-12,lublin,headset,Pulse Wireless Headset,Accessories,33,129.0,0.0,19708,9
2026-03-13,lublin,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,19681,9
2026-03-14,lublin,headset,Pulse Wireless Headset,Accessories,31,129.0,0.0,19650,9
2026-03-15,lublin,headset,Pulse Wireless Headset,Accessories,33,129.0,0.0,19617,9
2026-03-16,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,19593,9
2026-03-17,lublin,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,19566,9
2026-03-18,lublin,headset,Pulse Wireless Headset,Accessories,25,129.0,0.0,19541,9
2026-03-19,lublin,headset,Pulse Wireless Headset,Accessories,20,129.0,0.0,19521,9
2026-03-20,lublin,headset,Pulse Wireless Headset,Accessories,37,129.0,0.0,19484,9
2026-03-21,lublin,headset,Pulse Wireless Headset,Accessories,34,129.0,0.0,19450,9
2026-03-22,lublin,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,19423,9
2026-03-23,lublin,headset,Pulse Wireless Headset,Accessories,14,129.0,0.0,19409,9
2026-03-24,lublin,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,19383,9
2026-03-25,lublin,headset,Pulse Wireless Headset,Accessories,45,109.65,0.15,19338,9
2026-03-26,lublin,headset,Pulse Wireless Headset,Accessories,28,109.65,0.15,19310,9
2026-03-27,lublin,headset,Pulse Wireless Headset,Accessories,54,109.65,0.15,19256,9
2026-03-28,lublin,headset,Pulse Wireless Headset,Accessories,60,109.65,0.15,20120,9
2026-03-29,lublin,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,20094,9
2026-03-30,lublin,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,20068,9
2026-03-31,lublin,headset,Pulse Wireless Headset,Accessories,29,129.0,0.0,20039,9
2026-04-01,lublin,headset,Pulse Wireless Headset,Accessories,28,129.0,0.0,20011,9
2026-04-02,lublin,headset,Pulse Wireless Headset,Accessories,25,129.0,0.0,19986,9
2026-04-03,lublin,headset,Pulse Wireless Headset,Accessories,35,129.0,0.0,19951,9
2026-04-04,lublin,headset,Pulse Wireless Headset,Accessories,41,129.0,0.0,19910,9
2026-04-05,lublin,headset,Pulse Wireless Headset,Accessories,31,129.0,0.0,19879,9
2026-04-06,lublin,headset,Pulse Wireless Headset,Accessories,33,129.0,0.0,19846,9
2026-04-07,lublin,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,19819,9
2026-04-08,lublin,headset,Pulse Wireless Headset,Accessories,35,129.0,0.0,19784,9
2026-04-09,lublin,headset,Pulse Wireless Headset,Accessories,29,129.0,0.0,19755,9
2026-04-10,lublin,headset,Pulse Wireless Headset,Accessories,37,129.0,0.0,19718,9
2026-04-11,lublin,headset,Pulse Wireless Headset,Accessories,45,129.0,0.0,19673,9
2026-04-12,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,19649,9
2026-04-13,lublin,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,19626,9
2026-04-14,lublin,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,19603,9
2026-04-15,lublin,headset,Pulse Wireless Headset,Accessories,20,129.0,0.0,20507,9
2026-04-16,lublin,headset,Pulse Wireless Headset,Accessories,31,129.0,0.0,20476,9
2026-04-17,lublin,headset,Pulse Wireless Headset,Accessories,36,129.0,0.0,20440,9
2026-04-18,lublin,headset,Pulse Wireless Headset,Accessories,27,129.0,0.0,20413,9
2026-04-19,lublin,headset,Pulse Wireless Headset,Accessories,32,129.0,0.0,20381,9
2026-04-20,lublin,headset,Pulse Wireless Headset,Accessories,22,129.0,0.0,20359,9
2026-04-21,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,20335,9
2026-04-22,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,20311,9
2026-04-23,lublin,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,20288,9
2026-04-24,lublin,headset,Pulse Wireless Headset,Accessories,40,129.0,0.0,20248,9
2026-04-25,lublin,headset,Pulse Wireless Headset,Accessories,44,129.0,0.0,20204,9
2026-04-26,lublin,headset,Pulse Wireless Headset,Accessories,32,129.0,0.0,20172,9
2026-04-27,lublin,headset,Pulse Wireless Headset,Accessories,29,129.0,0.0,20143,9
2026-04-28,lublin,headset,Pulse Wireless Headset,Accessories,29,129.0,0.0,20114,9
2026-04-29,lublin,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,20088,9
2026-04-30,lublin,headset,Pulse Wireless Headset,Accessories,23,129.0,0.0,20065,9
2026-05-01,lublin,headset,Pulse Wireless Headset,Accessories,30,129.0,0.0,20035,9
2026-05-02,lublin,headset,Pulse Wireless Headset,Accessories,36,129.0,0.0,19999,9
2026-05-03,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,20899,9
2026-05-04,lublin,headset,Pulse Wireless Headset,Accessories,31,129.0,0.0,20868,9
2026-05-05,lublin,headset,Pulse Wireless Headset,Accessories,34,129.0,0.0,20834,9
2026-05-06,lublin,headset,Pulse Wireless Headset,Accessories,24,129.0,0.0,20810,9
2026-05-07,lublin,headset,Pulse Wireless Headset,Accessories,33,129.0,0.0,20777,9
2026-05-08,lublin,headset,Pulse Wireless Headset,Accessories,48,129.0,0.0,20729,9
2026-05-09,lublin,headset,Pulse Wireless Headset,Accessories,47,129.0,0.0,20682,9
2026-05-10,lublin,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,20656,9
2026-05-11,lublin,headset,Pulse Wireless Headset,Accessories,26,129.0,0.0,20630,9
2026-05-12,lublin,headset,Pulse Wireless Headset,Accessories,16,129.0,0.0,20614,9
